CustomModule19 Id,Portfolio Name,Portfolio Owner,Portfolio Owner ID,Created By,Created by ID,Modified By,Modified by ID,Created Time,Modified Time,Last Activity Time,Tag,Unsubscribed Mode,Unsubscribed Time,AppStore URL,Video,Website,Title,GooglePlay URL,Potential,Review,Categories,Industries,Live in Portfolio,Technologies,Featured Image,Published,Internal Use Only,URL,What Saritasa Did,Our Solution,Images,Quote,Overview,Key Features,Their Challenge,Status,AM Notes?,PM Approved,PM Notes?,PM Approval Date,AM Approval Date,AM Approved,Project Manager,Project Manager Id,Account Manager,Account Manager Id,Account
zcrm_339855000090059605,Merit Integrated Logistics Platform,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2021-04-30 15:41:45,2021-10-11 15:12:38,2021-10-11 15:12:38,,,,,,https://www.meritlogistics.com/,,,zcrm_339855000009666071,,Code-takeover;Custom,Logistics,false,.NET;Angular.JS,Merit_Integrated_Logistics_Platform_featured.png,,false,https://mos.merit3pl.com/,"Code Takeover
When Merit came to us, they already had the base of the system developed. We ended up working off the original codebase and redeveloping the entire system over the years.

Backend Development
Our team developed the system using .NET and Angular. The system handles work orders, calculates costs, tracks when employees clock in and out, and generates invoices for their clients. It tracks all the different types of activities that the workers do, from loading and unloading, picking up orders, managing inventory, and more. 

Facial Recognition
The system also integrated with facial recognition hardware at the entrance to the facilities. Employees scan their faces when they clock in and scan again when they clock out. The facial recognition eliminates any tracking errors that may come from dated employee cards and keeps time records down to the minute.

3rd Party Integration
The system integrates directly with Merit’s CRM system, SAP, for the rest of the business and back house operations.","Merit previously hired a different development firm to build their backend system. However, after the initial build of the system, they decided to find a new company to take over the project and more aptly handle their needs. That’s where Saritasa came in! Our team has worked on plenty of code/project takeovers. Due to our experience with transitioning these types of projects, Merit was able to put trust in our team to get the job done.",Merit_Integrated_Logistics_Platform_Screenshot.png,,,,"Merit Logistics is a logistics company that services warehouses and distribution centers. They provide warehouse, sanitation, security, and fleet detailing services to their clients, including several Fortune 500 companies. Due to the variety of services they offer and clients they serve, a robust backend system was critical for client and task management.",Ready to Publish,,true,,2021-10-11,,false,Max Slukin,zcrm_339855000010425011,Nik Froehlich,zcrm_339855000000037003,
zcrm_339855000090578032,NY Property Insurance Web Refresh,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-05-06 12:56:18,2021-05-06 12:56:18,,,,,,,,,,zcrm_339855000076627009,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000090617002,Begerz Wire framing & Design,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-05-06 14:58:25,2021-05-06 14:58:25,,,,,,,,,,zcrm_339855000073408166,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000091711084,GoVava Code Review,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-05-20 12:35:14,2021-05-20 12:35:14,,,,,,,,,,zcrm_339855000089537053,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000094072028,Restaurant Revolution Technologies-,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-06-17 13:06:38,2021-06-17 13:06:38,,,,,,,,,,zcrm_339855000020602017,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000094073026,Nuveen Websites PO-2237,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-06-17 15:28:34,2021-06-17 15:28:34,,,,,,,,,,zcrm_339855000068266037,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000094186378,Arthrex Platform,Stan Kang,zcrm_339855000003162011,Sabrina Froehlich,zcrm_339855000021601023,Sabrina Froehlich,zcrm_339855000021601023,2021-06-18 11:44:07,2021-06-18 13:00:49,2021-06-18 13:00:49,,,,,https://drive.google.com/file/d/1yLX53Zsakh_FoaGlcV8vOmBsL7iA8QXy/view,,,,zcrm_339855000078291141,,Custom,Medical / Pharma,false,Angular.JS;Unity,,,true,,,,,,"The new application will deliver all existing functions as the current Arthrex VIP
web application.
• The application will be deployed as a web application as well as an iOS app for
iPad and iPhone and an Android app.
• The application will provide an easy-to-use and up-to-date user experience and
user interface. The UX/UI design shall comply with FDA Guidance: Applying
Human Factors and Usability Engineering to Medical Devices, AAMI/ANSI HE75,
and IEC 62366.
• The application will be architected for future expansion.
• The application will be delivered to Arthrex with proved quality measures.",,,In Progress,,false,,,,false,,,,,
zcrm_339855000095382002,Boxxle Sports Game Platform,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-07-01 12:19:27,2021-07-01 12:19:27,,,,,,,,,,zcrm_339855000053082116,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000095897001,SportsThread,Nik Froehlich,zcrm_339855000000037003,Nik Froehlich,zcrm_339855000000037003,Danny Feldman,zcrm_339855000038277001,2021-07-07 19:57:47,2021-07-28 13:09:36,2021-07-28 13:09:36,,,,https://itunes.apple.com/us/app/sports-thread/id1024165852?mt=8,,https://sportsthread.com,,https://play.google.com/store/apps/details?id=com.sportthread.android,zcrm_339855000015961023,,Mobile,Sports,false,Android;Angular.JS;iOS;MySQL;PHP,,,true,,,,,,,,,In Progress,,false,,,2021-07-07,true,Danny Feldman,zcrm_339855000038277001,Nik Froehlich,zcrm_339855000000037003,
zcrm_339855000095897019,Witley,Nik Froehlich,zcrm_339855000000037003,Nik Froehlich,zcrm_339855000000037003,Nik Froehlich,zcrm_339855000000037003,2021-07-07 19:58:48,2021-07-07 19:58:48,,,,,,,,,,zcrm_339855000038527126,,Mobile,Other,false,,,,true,,,,,,,,,In Progress,,false,,,,false,Vadik Kuznetsov,zcrm_339855000038274001,Michelle Rice,zcrm_339855000004563032,
zcrm_339855000095897037,VersusPoker,Nik Froehlich,zcrm_339855000000037003,Nik Froehlich,zcrm_339855000000037003,Danny Feldman,zcrm_339855000038277001,2021-07-07 20:00:01,2021-07-14 13:54:32,2021-07-14 13:54:32,,,,,,,VersusPoker,,zcrm_339855000066320017,,Web,Entertainment,false,Angular.JS;Python,,,false,,,,,,Versus Poker is a browser-based application that lets you host and customize the perfect poker table for you and your friends,"Host a Table 
-Customize a table’s settings to your liking with the ability to create both cash and tournament games, adjust buy-in, blind, and ante amounts, enable bomb pots, straddles, rabbit hunting, and much more!

Invite Your Friends
Once your table’s ready, a shareable link will be generated for you to give to your friends. Table rentals last for 24 hours and can be joined via the table link or from the “Join a table” page.

Table Features
Dynamic chip management and game selection allow for total control over the action at the table. In-depth statistics let you see not only how you’re playing, but how you’re playing against others too! Unique animations and gameplay elements along with integrated video chat help to create a one-of-a-kind online poker experience unlike anything you’ve played before. 

Encouraging Competition
End of Table reports and persistent statistic tracking allow you to see how you stack up against the competition. Keep track of your playstyle, how much you’ve won or lost against your friends, and even how often you successfully bluff!",,In Progress,,false,,,,false,Danny Feldman,zcrm_339855000038277001,Nik Froehlich,zcrm_339855000000037003,
zcrm_339855000096062062,Legacy Recording Website,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Artem Razvodov,zcrm_339855000031015001,2021-07-12 11:02:45,2021-07-21 13:58:17,2021-07-21 13:58:17,,,,,,,,,zcrm_339855000084995087,,Custom;Web,Entertainment,false,PHP;Wordpress,,,false,,,,,,,,,In Progress,,false,,,,false,Artem Razvodov,zcrm_339855000031015001,,,
zcrm_339855000096409004,RMA Companies Code Takeover,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-07-15 13:07:42,2021-07-15 13:07:42,,,,,,,,,,zcrm_339855000059852171,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000096451002,Guardible Clickable Design,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-07-15 14:07:37,2021-07-15 14:07:37,,,,,,,,,,zcrm_339855000089725089,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000096451017,Facebook Ad Management System,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-07-15 14:15:28,2021-07-15 14:15:28,,,,,,,,,,zcrm_339855000001153099,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000096454002,Coretech Asset Management Apps,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-07-15 14:20:41,2021-07-15 14:20:41,,,,,,,,,,zcrm_339855000045204014,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000097359112,Review Platform Contact Pro Group,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-07-29 17:48:23,2021-07-29 17:48:23,,,,,,,,,,zcrm_339855000082693308,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000097980024,3D Foot Scanner,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-08-05 12:07:33,2021-08-05 12:07:33,,,,,,,,,,zcrm_339855000058385117,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000098125019,King Taco Website Re-Design,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-08-06 11:44:34,2021-08-06 11:44:34,,,,,,,,,,zcrm_339855000084829039,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000098639004,Screen Scrape Competitor Prices,Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-08-12 13:00:02,2021-08-12 13:00:02,,,,,,,,,,zcrm_339855000090302178,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
zcrm_339855000099243023,VR Training Platform (for food safety and pest control),Sabrina Froehlich,zcrm_339855000021601023,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2021-08-19 13:02:30,2021-08-19 13:02:30,,,,,,,,,,zcrm_339855000042702039,,,,false,,,,false,,,,,,,,,In Progress,,false,,,,false,,,,,
